,Wild Bird Cases,Outbreaks,Mammals,,,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2/26/2023,37289521,,,,2/26/2023,33755,49771,6798552,59641,47559,10974,7355,431714,1585438,42612,720177,250079,34973,42283,1663070,2734487,27727,16424,15141,45846,43464,3719100,2810552,56526,40936,49015,14253,13767,51406,34432,34203,39196,280873,3364652,46240,31639,5798,308904,40936,2505166,8946857,42951,14454,30484,39361,22946,37730,46102,
2/27/2023,17002287,,,,2/27/2023,837452,49771,474250,59641,47559,10974,7355,937900,2263885,42612,521507,382854,34973,42283,699270,702477,27727,16424,15141,45846,43464,441465,479116,56526,40936,49015,14253,13767,51406,34432,2247126,39196,31208,491972,46240,31639,5798,1865404,40936,1178175,1894808,42951,14454,481960,39361,22946,37730,46102,
2/28/2023,56834576,,,,2/28/2023,1934611,1843030,4961175,59641,47559,10974,7355,501650,1585438,42612,3260307,2096274,2238264,1489192,6257694,1759185,27727,16424,15141,368784,43464,2109311,6580152,56526,990509,683761,14253,13767,51406,34432,730255,39196,1778863,1990155,46240,31639,5798,396752,40936,3694840,3858380,3350197,14454,971540,39361,661520,37730,46102,
6/15/2023,19941734,,,,6/15/2023,140238,1657774,834975,2374865,351371,5391,3614,161015,165060,20934,237028,153949,755964,1129581,254407,255573,13622,69970,7439,22523,516656,145312,1061895,27770,980670,2014250,7002,6764,710068,183743,125392,289591,321962,1218951,22716,15543,2849,112384,451405,146117,2627415,21101,7101,129842,19337,119420,18536,22649,
6/16/2023,13298759,,,,6/16/2023,199089,562861,291845,1031943,360296,5391,3614,217472,191717,322384,193456,13820,292077,808654,14558,328255,13622,8069,7439,22523,321129,340303,579523,350507,229662,24080,7002,6764,1493747,16916,16803,249212,15332,1097427,192177,15543,2849,12960,260277,14868,2544839,21101,7101,14976,19337,11273,265152,278814,
6/17/2023,25433364,,,,6/17/2023,16583,2892547,1063109,3429858,23364,5391,3614,206887,191717,20934,967282,253864,859050,421879,303131,345103,13622,8069,7439,393603,231939,348928,966121,377860,302450,2939625,7002,6764,25254,16916,142108,336514,15332,726971,2523066,15543,2849,127366,317975,266422,2826348,569714,7101,14976,163534,11273,367114,349253,
6/18/2023,29110677,,,,6/18/2023,214611,3721679,16700,2476757,1617747,5391,3614,173644,252622,278422,282342,253864,601335,1468788,241989,465999,13622,124424,7439,558783,283356,685826,486406,27770,1928317,1851954,7002,6764,1478142,170452,105241,1025395,337293,1488149,22716,191342,2849,83228,1026869,212689,3074076,527513,7101,87011,19337,266013,258598,669496,
6/19/2023,31258712,,,,6/19/2023,143803,2271738,457935,957300,2216870,5391,3614,169372,201603,163285,224828,103093,996498,2787395,108628,362817,13622,8069,7439,238603,752046,15939,1018205,27770,3697979,1062388,7002,6764,2956284,150402,16803,1333269,229973,1168806,22716,181999,2849,12960,2305243,14868,2740019,21101,7101,14976,19337,161255,349190,1519565,
6/20/2023,22248798,,,,6/20/2023,243232,1052124,457935,429756,1168200,5391,3614,252758,228436,20934,261428,388604,618516,3161706,260856,629244,13622,8069,7439,284279,21353,15939,886866,27770,1829671,353246,7002,6764,1659158,170452,16803,421531,183978,2126780,22716,125034,2849,12960,579779,259837,2518565,21101,7101,14976,19337,90680,245973,1104434,
6/21/2023,17506092,,,,6/21/2023,143803,1401284,251150,1112411,579661,5391,3614,206887,145641,148631,345084,192782,1013679,1423297,14558,661543,13622,8069,7439,244639,290537,152771,909352,27770,1116873,335909,7002,6764,1387873,174773,16803,237044,15332,19148,22716,15543,2849,12960,474576,102926,3310543,232106,7101,14976,19337,11273,252207,405843,
6/22/2023,20499131,,,,6/22/2023,117703,1492486,306825,1169510,1617747,5391,3614,228615,173534,293076,256199,105719,292077,1683571,126243,320140,13622,8069,7439,22523,209844,15939,317840,930306,486604,937415,7002,6764,2925398,166239,301096,19256,15332,1670392,22716,15543,2849,12960,20111,108210,3044048,274307,7101,14976,19337,11273,196363,495807,
6/23/2023,17954567,,,,6/23/2023,162973,472392,861701,1511866,690640,5391,3614,358801,308583,138164,465341,174402,893412,2331657,213529,645191,13622,8069,7439,22523,313192,376135,1204515,450199,1437040,643886,7002,6764,218993,16916,122293,243052,15332,19148,22716,15543,2849,124218,537841,218079,2390948,21101,7101,14976,19337,11273,182159,22649,
6/24/2023,23536468,,,,6/24/2023,231359,798812,1074332,1428764,369408,5391,3614,206887,191717,20934,1009110,1008409,292077,555443,566709,695500,13622,8069,7439,285720,194664,796950,1107459,317128,20111,371306,7002,6764,281272,16916,100102,19256,183978,5192538,1343651,15543,2849,112384,20111,378220,2627415,189905,7101,14976,1119961,110782,182159,22649,
6/25/2023,27628135,,,,6/25/2023,312398,1657774,210789,11375727,1192989,5391,27649,165101,358543,20934,148142,13820,17181,987916,108628,255573,13622,71737,7439,22523,21353,258405,19121,240817,486604,891664,7002,46822,2203111,174773,246461,154898,229973,988019,22716,164661,2849,159544,157777,218079,2740019,21101,7101,225239,19337,169532,18536,758745,
6/26/2023,17995618,,,,6/26/2023,16583,1401284,16700,487046,1311258,5391,3614,191844,286163,20934,17429,13820,17181,1153677,14558,198985,13622,8069,7439,22523,346169,216877,19121,439064,1105205,465216,7002,6764,1842886,111383,16803,411111,107321,1132554,22716,113122,2849,137297,2187315,14868,2150727,379809,7101,14976,19337,68857,196363,1244685,
6/27/2023,20115634,,,,6/27/2023,16583,2045322,937228,1845754,1471839,5391,3614,177915,165060,221900,749426,13820,893412,1071835,14558,411184,13622,8069,7439,226959,305450,15939,1380730,27770,1240550,1309443,7002,6764,1387873,16916,16803,262004,15332,1097427,22716,15543,2849,12960,20111,14868,2105685,168804,7101,14976,19337,11273,285829,22649,
6/28/2023,23990057,,,,6/28/2023,204131,1162887,1074332,1292653,1325113,5391,3614,18572,141934,215620,1397766,907941,687240,1631433,500050,328255,13622,8069,7439,493040,647184,340303,1633369,27770,524546,1282233,7002,6764,765436,16916,16803,231185,367956,2194855,22716,15543,2849,12960,241450,342189,2709991,21101,7101,14976,19337,145893,576041,376486,
6/29/2023,17441770,,,,6/29/2023,555530,438161,666572,525024,498821,5391,41266,301044,293401,238648,528084,524726,584154,916461,430320,411184,13622,141005,7439,221351,21353,739303,1352030,377860,763533,24080,7002,61661,1303117,158123,212095,19256,275967,803517,145837,173114,2849,163587,161776,350861,2150727,21101,7101,225239,151705,149590,18536,258646,
6/30/2023,14472147,,,,6/30/2023,180119,1657774,16700,2277166,474476,5391,3614,135201,165060,20934,249228,13820,377982,829218,14558,16574,13622,8069,7439,22523,243846,173136,223882,207216,486604,2014250,7002,6764,1712265,16916,16803,19256,15332,726971,22716,15543,2849,12960,273637,113764,803238,316508,7101,14976,19337,11273,258598,239936,
7/1/2023,14185394,,,,7/1/2023,16583,1640414,545621,2183487,23364,5391,3614,18572,17654,194686,243999,88721,687240,1049609,14558,16574,13622,8069,7439,314234,433624,15939,782545,217879,418753,1775622,7002,6764,1142410,16916,16803,19256,15332,967483,207170,15543,2849,12960,253844,485780,37535,21101,7101,14976,144298,11273,18536,22649,
7/2/2023,19306440,,,,7/2/2023,16583,1940672,889283,1807389,241397,5391,3614,18572,17654,182126,1488394,388604,515430,328405,430320,16574,13622,8069,7439,250856,402260,15939,986618,1767834,20111,1598638,7002,6764,1201050,16916,16803,541408,15332,398701,217619,15543,2849,12960,537841,235084,2195768,21101,7101,14976,180754,11273,265152,22649,
7/3/2023,8638537,,,,7/3/2023,16583,1841401,185994,1593377,23364,5391,3614,18572,17654,347504,158599,462953,188991,20772,361172,282484,13622,8069,7439,195315,21353,15939,19121,368501,20111,24080,7002,6764,487817,16916,161052,19256,15332,154030,279634,15543,2849,12960,20111,178508,638087,21101,7101,158596,19337,153381,18536,22649,
7/4/2023,5768937,,,,7/4/2023,16583,1261669,16700,764225,247518,5391,3614,18572,17654,263768,17429,13820,206172,243240,193178,16574,13622,8069,7439,22523,354943,15939,19121,27770,20111,24080,7002,73468,25254,174773,178010,328196,153315,19148,192177,168835,2849,12960,20111,14868,37535,21101,7101,198732,137253,135340,18536,22649,
7/5/2023,12954007,,,,7/5/2023,155013,1025962,424810,525024,23364,5391,3614,18572,17654,148631,1413451,266993,1838367,939725,179203,16574,13622,8069,7439,22523,1198368,15939,1323923,27770,744660,24080,7002,6764,1417333,16916,149402,19256,15332,19148,182637,15543,2849,12960,253844,153617,37535,21101,7101,14976,159492,11273,18536,22649,
7/6/2023,15928978,,,,7/6/2023,432521,1657774,200498,1140603,150044,5391,3614,138543,437983,424960,1132853,956862,773145,184663,791666,255573,13622,8069,7439,633265,402260,191367,909352,317128,20111,24080,7002,6764,464000,16916,308727,19256,536603,803517,223298,15543,2849,127366,20111,418045,803238,21101,7101,188997,115195,11273,576041,22649,
7/7/2023,14494249,,,,7/7/2023,482828,568441,17293,681049,467345,5583,3742,154624,514067,359860,18048,171873,427005,560995,403168,17163,14106,142409,7703,223554,240186,170538,503701,297116,647210,233148,7251,7004,2234023,291184,787140,836780,142890,19828,362735,267558,2950,191986,402275,466664,38869,262209,7353,257751,182554,194045,174991,23454,
7/8/2023,12335526,,,,7/8/2023,191263,442599,930625,600939,276304,5583,3742,19232,219557,201608,1001674,412582,587132,1145437,15075,17163,14106,8355,7703,450513,562488,146759,965544,381604,363953,24936,7251,7004,735315,17517,17400,285246,158766,1101200,184661,16096,2950,13421,20826,15397,38869,21851,7353,15508,161081,11673,476211,23454,
7/9/2023,15697412,,,,7/9/2023,17172,420824,1148141,412844,194622,5583,3742,19232,18281,197273,859093,631395,320254,323519,1088603,885606,14106,8355,7703,247087,406265,16506,570844,454675,20826,24936,7251,7004,26152,180987,193801,482482,492175,1402073,209126,16096,2950,119330,20826,443880,2748043,21851,7353,284891,149429,304477,236294,23454,
7/10/2023,10864110,,,,7/10/2023,796494,677065,149960,616167,24195,5583,3742,19232,660133,192937,18048,14311,249086,211449,256940,17163,14106,8355,7703,23323,272206,281328,19800,443460,290548,24936,7251,50975,321942,17517,390575,1119103,95260,232177,23524,16096,2950,131894,20826,570113,1896810,21851,7353,239141,20024,114721,242283,23454,
7/11/2023,7203637,,,,7/11/2023,17172,891781,17293,771836,276304,5583,3742,19232,18281,253636,339306,321279,551548,21511,144495,17163,14106,8355,7703,1166165,349617,16506,19800,490132,262870,24936,7251,7004,26152,17517,17400,19940,15877,19828,23524,16096,2950,13421,262869,15397,38869,21851,7353,15508,20024,11673,281540,311241,
7/12/2023,18684038,,,,7/12/2023,17172,1753179,17293,1241786,24195,5583,3742,19232,18281,279650,961968,14311,1209848,949046,15075,17163,14106,8355,7703,23323,1078257,16506,19800,1147859,873935,24936,7251,7004,2844409,17517,17400,560658,15877,355307,179956,16096,2950,13421,402275,15397,3537084,21851,7353,15508,20024,11673,399680,453043,
7/13/2023,11788936,,,,7/13/2023,17172,166608,17293,1338614,467345,5583,3742,19232,18281,450909,415108,382672,320254,271463,210328,17163,14106,8355,7703,212639,206696,16506,262751,850053,237828,588482,7251,7004,1183029,291184,17400,972363,317532,19828,262054,146740,2950,13421,556964,15397,38869,371463,7353,15508,20024,11673,198320,785723,
7/14/2023,20633518,,,,7/14/2023,17172,1545552,174259,1305527,941876,5583,3742,19232,175134,21678,18048,14311,569340,1023042,155756,17163,14106,8355,7703,23323,349617,16506,329141,1091812,1120712,1370464,7251,7004,2354469,17517,17400,1073064,142890,1509031,23524,16096,2950,854383,20826,15397,2580906,655522,7353,15508,20024,96284,303493,553472,
7/15/2023,29213484,,,,7/15/2023,352518,1706124,1153117,2002023,377138,5786,3878,19933,284979,164025,1229023,773537,1143338,476004,724737,977617,14620,8660,7984,412024,1207698,330462,1188673,561514,438352,1846907,7515,7259,1743814,18156,216534,1159928,362028,1453222,201150,16683,3057,13910,654239,495947,2940953,430310,7622,16074,136662,12099,1070623,835028,
7/16/2023,16075228,,,,7/16/2023,553143,947671,17924,309060,883250,5786,3878,233420,414774,204469,611705,128602,1401511,361406,165532,198127,14620,8660,7984,24174,1158016,347425,438159,29806,377231,25845,7515,7259,908075,157441,285162,1077714,16456,20552,24382,159900,3057,237093,1303847,252323,652650,226479,7622,183568,20755,141674,1015853,493673,
7/17/2023,12027190,,,,7/17/2023,281413,447198,17924,484949,316526,5786,3878,366177,348076,402198,890434,279452,811401,805083,161438,158168,14620,8660,7984,444152,390627,17108,951903,1160315,687821,25845,7515,7259,27106,18156,168590,20668,181014,20552,348904,16683,3057,13910,21585,15958,358555,22648,7622,16074,282400,12099,394036,573663,
7/18/2023,19468122,,,,7/18/2023,163817,1111975,18555,849139,25960,5990,4015,20635,207723,279120,530601,465410,229080,665396,16175,18415,15135,8965,8265,521096,339388,17710,597346,2958563,660525,26755,7780,57502,1494253,262218,18670,1465933,323665,268544,288241,174024,3165,14400,1869142,16520,362834,23445,7890,16640,211146,12525,287331,2516500,
7/19/2023,22397436,,,,7/19/2023,18425,823454,153045,1267337,786822,71917,4015,20635,19615,427984,211079,15355,763600,306272,140270,18415,15135,118966,69899,25025,1303845,17710,319504,1504613,1392940,26755,65798,61986,2250637,214639,302680,155713,204420,289483,389201,368720,3165,148782,2875053,170686,2544005,23445,7890,329638,307346,218890,20595,1602032,
7/20/2023,84019763,,,,7/20/2023,18425,418926,1519851,1865870,729917,5990,4015,20635,19615,211666,7043051,1019418,1909000,11760414,629677,18415,15135,8965,8265,1251250,1984577,17710,1892717,318794,1215175,1599146,37903201,7515,662172,18795,18670,403060,579190,2516788,260729,17270,3165,134608,540671,274612,2414720,23445,7890,16640,172833,12525,1722755,801890,
7/21/2023,41072549,,,,7/21/2023,374175,565632,3672229,870661,748427,5990,99611,20635,342870,265164,1233551,898728,324530,1548437,2216541,1329777,15135,366911,8265,483383,650589,1058587,1633910,30855,644200,346210,7780,148842,599091,354079,708841,468367,1277625,4848113,25240,910055,3165,331418,514273,861439,7915609,211005,7890,504358,21485,1104193,20595,474083,
7/22/2023,30914782,,,,7/22/2023,930978,388770,2241609,849139,410454,70139,24525,20635,802842,216318,468633,214202,400890,423980,825912,1416266,15135,8965,81225,177627,1020842,1104005,786660,566899,353306,26755,62585,73855,1608242,199112,641314,967841,289595,1670958,25240,174024,25460,1095910,985831,1367448,5897087,234450,7890,364250,21485,267413,537184,550897,
7/23/2023,20150271,,,,7/23/2023,1344546,594701,521713,787717,1723536,5990,4015,318192,1100794,202362,402792,143569,477250,23080,401302,1302138,107459,8965,8265,315866,435907,1151370,748270,983195,236721,26755,7780,7515,569841,18795,310351,897833,34070,21275,25240,17270,3165,299846,230870,26165,2656609,23445,7890,151757,21485,12525,1051607,378467,
7/24/2023,9083128,,,,7/24/2023,468714,524880,18555,628845,711875,5990,4015,475018,673775,23260,271110,255200,229080,23080,16175,298546,15135,8965,8265,459784,588610,1004434,261526,30855,22345,167486,7780,7515,28060,180144,157897,21395,17035,21275,25240,153554,3165,14400,22345,146886,475437,23445,7890,16640,21485,12525,498327,25165,
7/25/2023,13294255,,,,7/25/2023,437621,695600,19149,735480,1487876,6182,4143,466155,502221,784941,19985,15846,19701,521388,16693,271858,15619,9252,8529,25826,24484,150751,21925,2228074,1165175,323327,8029,7755,28958,19396,130085,1319775,17580,21956,345653,162484,3266,93076,321723,17049,43040,24195,8142,191301,350578,155189,21254,25970,
7/26/2023,14759233,,,,7/26/2023,156832,569433,19149,968585,1306423,6182,4143,162909,175504,302454,299770,226761,1182053,636908,16693,19004,15619,9252,8529,524470,688425,18277,875152,1695669,373852,172846,8029,7755,1608229,19396,19267,22080,17580,21956,290171,17823,3266,14861,23060,17049,43040,24195,92987,17172,407383,12926,208876,1427238,
7/27/2023,16204561,,,,7/27/2023,142948,970186,19780,591499,1190729,86883,4280,190713,185886,1150495,20643,16368,406999,1230164,17243,192920,237168,9557,8810,26677,410018,18879,22647,32891,23820,28521,8293,8011,1985928,333050,19902,1436755,18159,22679,366188,270029,30759,15350,1365216,17610,1524893,649802,424978,17738,390365,13352,21954,26826,
7/28/2023,19319144,,,,7/28/2023,126135,284685,19780,928124,548099,6385,4280,347771,393937,456231,20643,16368,1831495,1337926,17243,19630,16134,9557,8810,788562,296141,18879,1144316,1380289,2357092,28521,8293,8011,906616,497074,19902,1214523,599257,22679,211211,18410,3374,15350,1309053,17610,44458,24992,242482,146340,22903,13352,792839,773382,
7/29/2023,41618733,,,,7/29/2023,674670,1127444,3042437,905182,460014,6385,84769,414422,446420,391764,1428502,988653,1790795,1721492,324832,764193,868004,542017,310310,2231475,2049945,1082031,7717204,32891,332322,273230,210974,242809,1732486,1223009,414416,343005,1325630,22679,26906,1523879,254087,1218362,686716,816824,635743,24992,8411,17738,568218,13352,270268,26826,
7/30/2023,40807344,,,,7/30/2023,22037,1574888,940695,591499,2571187,136329,245305,573679,1659594,411600,2390470,2266700,1444846,24603,2884644,1432508,93577,194077,2051865,2901486,747605,2186908,1367980,32891,562108,28521,156241,515373,29912,293874,424919,22807,1416426,535192,26906,632377,61990,977224,23820,94918,2574091,24992,106160,822700,22903,357080,921302,1428535,
7/31/2023,48411223,,,,7/31/2023,2299221,1185365,1355251,928124,2517750,84736,126518,1135041,5312290,24795,1459466,1075406,20350,1795301,2624489,2322234,1928002,503599,161878,204130,25291,2755332,1367980,32891,1132840,28521,221803,255272,29912,622656,1437172,22807,871647,22679,26906,373865,26470,1325149,23820,5621813,3014221,24992,8411,1153163,22903,849981,21954,26826,
11/15/2023,17766257,,,,11/15/2023,521273,57922,419087,69407,55347,12771,8560,528366,328281,49590,41286,32737,40700,49207,34485,1050002,32268,19113,17621,53353,50582,1751326,45294,65783,47640,57042,16587,16022,59824,40071,678438,45614,36319,45358,53812,36820,6748,417736,47640,35221,10518652,49985,16821,35476,45806,26703,43909,53652,
11/16/2023,35907591,,,,11/16/2023,1024595,57922,39559,898297,517381,12771,8560,1119203,1146682,49590,1189042,32737,5290984,4383812,34485,2157639,32268,19113,17621,53353,1001821,2304814,3993104,65783,4155983,57042,16587,16022,59824,40071,39804,45614,36319,2572523,53812,36820,6748,30701,47640,35221,1991697,49985,16821,35476,45806,26703,985584,53652,
